trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
115,847.414,1188.65,333,60,1,3,1,0,1,vft_constanza,116,4.928800493506067e-05,5.2954367251190926e-05,0.06255118187370802,341.2360000000001,-8.236000000000104
116,497.699,836.1460000000001,333,60,1,3,1,0,1,vft_constanza,117,7.991201725310039e-05,7.991201725310039e-05,0.061308798864669244,338.44700000000006,-5.44700000000006
117,997.6519999999999,1492.34,333,60,1,3,1,0,1,vft_constanza,118,-3.088546118823042e-05,4.509145148319766e-05,0.06262708793704061,494.688,-161.688
118,768.674,1158.13,333,60,1,3,1,0,1,vft_constanza,119,-3.6966689964120056e-05,4.14441326899189e-05,0.062106295792741774,389.45600000000013,-56.45600000000013
119,754.9119999999999,1232.09,333,60,1,3,1,0,1,vft_constanza,120,-5.721898754086593e-05,6.132430514992678e-05,0.063917144874366,477.178,-144.178
120,1126.39,1884.31,333,0,0,4,1,0,1,vft_constanza,121,0.0006227743705814099,-0.0006227743705814099,0.0774471035940463,757.9199999999998,-424.91999999999985
121,422.70599999999996,801.922,333,0,0,4,1,0,1,vft_constanza,122,0.00019881210453588497,-0.00019881210453588497,0.06508185947460338,379.21600000000007,-46.216000000000065
122,855.617,1242.31,333,0,0,4,1,0,1,vft_constanza,123,0.00015935349765210967,-0.00015935349765210967,0.0651009809616578,386.693,-53.692999999999984
123,1172.79,1487.0,333,0,0,4,1,0,1,vft_constanza,124,-1.031926151501088e-05,-5.412198308306154e-05,0.06493179871060496,314.21000000000004,18.789999999999964
124,1126.39,1474.17,333,0,0,4,1,0,1,vft_constanza,125,7.364851606426047e-05,-7.364851606426047e-05,0.06167118032400512,347.78,-14.779999999999973
125,646.684,993.1260000000001,333,0,0,4,1,0,1,vft_constanza,126,2.430138402509501e-05,-2.843400577591306e-05,0.061679989325740536,346.4420000000001,-13.442000000000121
126,769.903,1173.61,333,0,0,4,1,0,1,vft_constanza,127,6.16681648991063e-05,-6.16681648991063e-05,0.062016118142912774,403.7069999999999,-70.70699999999988
127,744.92,1118.91,333,0,0,4,1,0,1,vft_constanza,128,4.880095359744594e-05,-4.8801635127418956e-05,0.06202628014301638,373.9900000000001,-40.99000000000012
128,1088.34,1443.8,333,0,0,4,1,0,1,vft_constanza,129,7.848294301626189e-06,-1.027267166871999e-05,0.06113739681082228,355.46000000000004,-22.460000000000036
129,837.953,1181.36,333,0,0,4,1,0,1,vft_constanza,130,7.307812845169197e-05,-7.307812845169197e-05,0.06170824227119315,343.4069999999999,-10.406999999999925
130,1312.36,1683.05,333,0,0,4,1,0,1,vft_constanza,131,-2.166233224100818e-05,-2.1667857722094136e-05,0.061108732409707725,370.69000000000005,-37.690000000000055
131,838.64,1175.38,333,0,0,4,1,0,1,vft_constanza,132,1.2719025836561485e-05,-1.8632034904998316e-05,0.06182039537785415,336.7400000000001,-3.740000000000123
132,783.414,1090.36,333,0,0,4,1,0,1,vft_constanza,133,-1.8924931143664093e-05,-1.892649706417223e-05,0.06124298508708961,306.9459999999999,26.054000000000087
133,907.65,1262.36,333,0,0,4,1,0,1,vft_constanza,134,6.296189494791068e-07,-4.742758209444236e-06,0.061128799444243355,354.7099999999999,-21.709999999999923
134,734.15,1103.86,333,0,0,4,1,0,1,vft_constanza,135,-1.5057871572864096e-05,-1.6320153460436795e-05,0.06111704142878875,369.7099999999999,-36.70999999999992
135,1131.12,1496.08,333,0,0,4,1,0,1,vft_constanza,136,2.6381097697580495e-05,-2.640680262585452e-05,0.06178658665549756,364.96000000000004,-31.960000000000036
136,907.8889999999999,1260.6,333,0,0,4,1,0,1,vft_constanza,137,1.7265008925932006e-06,-1.2185980067257411e-05,0.06113883614815539,352.711,-19.711000000000013
137,877.9010000000001,1239.08,333,0,0,4,1,0,1,vft_constanza,138,3.4538968823825933e-05,-3.895597939476033e-05,0.061619936737298084,361.17899999999986,-28.17899999999986
138,835.4119999999999,1210.87,333,0,0,4,1,0,1,vft_constanza,139,2.5276670137149907e-07,-1.4011492378286994e-05,0.06141609336889936,375.45799999999997,-42.45799999999997
139,761.674,1177.38,333,0,0,4,1,0,1,vft_constanza,140,5.316854944114453e-06,-1.1425643900362511e-05,0.06106557883813641,415.70600000000013,-82.70600000000013
140,785.923,1125.85,333,0,0,4,1,0,1,vft_constanza,141,4.4204127092913524e-05,-4.4204127092913524e-05,0.061852713219771635,339.9269999999999,-6.926999999999907
141,952.904,1348.86,333,0,0,4,1,0,1,vft_constanza,142,-4.077894445461595e-05,-4.111523122460207e-05,0.061217240325936936,395.9559999999999,-62.955999999999904
142,1216.6,1580.58,333,0,0,4,1,0,1,vft_constanza,143,1.726469031198716e-05,-2.4924314555035523e-05,0.061928033036540465,363.98,-30.980000000000018
143,1548.58,1944.04,333,0,0,4,1,0,1,vft_constanza,144,1.1177525375707528e-05,-1.11822879644059e-05,0.06109970614610641,395.46000000000004,-62.460000000000036
144,1077.9,1502.61,333,0,0,4,1,0,1,vft_constanza,145,-1.4901863332711336e-06,-1.4300003875667296e-05,0.06138544419589234,424.7099999999998,-91.70999999999981
145,1094.88,1447.86,333,0,0,4,1,0,1,vft_constanza,146,4.716711338278396e-05,-4.716785206612009e-05,0.06115374229709548,352.9799999999998,-19.97999999999979
146,1146.63,1542.84,333,0,0,4,1,0,1,vft_constanza,147,3.037159960553919e-05,-3.0371697583761688e-05,0.06191816212182025,396.2099999999998,-63.20999999999981
147,892.447,1202.97,333,0,0,4,1,0,1,vft_constanza,148,1.1383841085194984e-06,-1.3784360660740363e-05,0.06109657711211937,310.523,22.476999999999975
148,947.117,1257.08,333,0,0,4,1,0,1,vft_constanza,149,-9.937861662076824e-06,-2.1841792209612482e-05,0.06162154246208143,309.96299999999997,23.037000000000035
149,953.5889999999999,1314.3,333,0,0,4,1,0,1,vft_constanza,150,1.833326970354645e-05,-1.833329980932154e-05,0.06120661409942438,360.711,-27.711000000000013
