trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
122,806.8660000000001,1415.51,333,0,0,4,1,0,1,vft_gabrielgoren,121,0.0003037355006483565,-0.00030373554554803905,0.06536178059180295,608.6439999999999,-275.6439999999999
123,713.867,1137.55,333,0,0,4,1,0,1,vft_gabrielgoren,122,0.0001602524241825246,-0.00016025247391990603,0.06616582289062584,423.683,-90.68299999999999
124,853.355,1192.05,333,0,0,4,1,0,1,vft_gabrielgoren,123,0.0002855177177206418,-0.0002855177177206418,0.06449385082424416,338.69499999999994,-5.694999999999936
125,889.1189999999999,1241.56,333,0,0,4,1,0,1,vft_gabrielgoren,124,0.00021839775937094856,-0.00021839778893759088,0.06492634481252849,352.44100000000003,-19.44100000000003
126,1022.33,1384.77,333,0,0,4,1,0,1,vft_gabrielgoren,125,0.00010389278945789152,-0.00010389278945789152,0.062353904691797205,362.43999999999994,-29.43999999999994
127,826.855,1169.3,333,0,0,4,1,0,1,vft_gabrielgoren,126,0.00015071415247533795,-0.00015071415247533795,0.06383145494216742,342.44499999999994,-9.444999999999936
128,840.367,1177.06,333,0,0,4,1,0,1,vft_gabrielgoren,127,7.342657236607698e-05,-7.342657236607698e-05,0.06213291775306844,336.693,-3.6929999999999836
129,779.802,1146.51,333,0,0,4,1,0,1,vft_gabrielgoren,128,0.00013335235811806607,-0.000133352439392877,0.06339134998685031,366.70799999999997,-33.70799999999997
130,784.7589999999999,1151.99,333,0,0,4,1,0,1,vft_gabrielgoren,129,1.2432393841262807e-05,-1.8165236553414304e-05,0.06259499909957086,367.2310000000001,-34.23100000000011
131,741.755,1068.51,333,0,0,4,1,0,1,vft_gabrielgoren,130,8.1755150234215e-05,-8.175516705795901e-05,0.061995859708468645,326.755,6.2450000000000045
132,859.5039999999999,1233.51,333,0,0,4,1,0,1,vft_gabrielgoren,131,0.00020286032487237875,-0.00020286032487237875,0.06666924507678157,374.0060000000001,-41.006000000000085
133,815.005,1105.99,333,0,0,4,1,0,1,vft_gabrielgoren,132,7.300392851862008e-06,-1.3946827185769891e-05,0.06170881374971131,290.985,42.014999999999986
134,813.773,1153.77,333,0,0,4,1,0,1,vft_gabrielgoren,133,0.00011932588534976205,-0.00011932588534976205,0.06276000121970672,339.99699999999996,-6.996999999999957
135,799.7460000000001,1203.5,333,0,0,4,1,0,1,vft_gabrielgoren,134,7.238512167693042e-05,-7.23868775310193e-05,0.06186067646963404,403.7539999999999,-70.7539999999999
136,636.496,993.2460000000001,333,0,0,4,1,0,1,vft_gabrielgoren,135,2.7040485593699493e-05,-2.8111915155920333e-05,0.06227904957860078,356.7500000000001,-23.750000000000114
137,597.001,955.7439999999999,333,0,0,4,1,0,1,vft_gabrielgoren,136,7.596579047527952e-05,-7.596579047527952e-05,0.06197476415511273,358.74299999999994,-25.742999999999938
138,677.742,1016.99,333,0,0,4,1,0,1,vft_gabrielgoren,137,0.00013764029024431436,-0.00013764029024431436,0.06265956944484911,339.24800000000005,-6.248000000000047
139,778.2389999999999,1122.99,333,0,0,4,1,0,1,vft_gabrielgoren,138,0.00015976676514412665,-0.00015976676514412665,0.06324467964423128,344.7510000000001,-11.75100000000009
140,718.2460000000001,1037.7,333,0,0,4,1,0,1,vft_gabrielgoren,139,0.0001732660980587575,-0.0001732660980587575,0.06271637974910156,319.45399999999995,13.54600000000005
141,823.7410000000001,1199.24,333,0,0,4,1,0,1,vft_gabrielgoren,140,9.4159080603995e-05,-9.4159080603995e-05,0.061956354389831825,375.4989999999999,-42.49899999999991
142,722.9860000000001,1091.24,333,0,0,4,1,0,1,vft_gabrielgoren,141,0.000177809928884652,-0.000177809928884652,0.06330488159703221,368.2539999999999,-35.253999999999905
143,828.735,1186.73,333,0,0,4,1,0,1,vft_gabrielgoren,142,8.548426214588147e-05,-8.548462218367228e-05,0.06270509235584901,357.995,-24.995000000000005
144,703.206,1075.53,333,0,0,4,1,0,1,vft_gabrielgoren,143,0.00020172999527674496,-0.00020172999527674496,0.06445697627840549,372.32399999999996,-39.323999999999955
145,906.1489999999999,1270.45,333,0,0,4,1,0,1,vft_gabrielgoren,144,0.00016344641206709055,-0.00016344641206709055,0.06474843749747138,364.30100000000016,-31.30100000000016
146,688.9860000000001,1029.48,333,0,0,4,1,0,1,vft_gabrielgoren,145,0.00027698942521526995,-0.00027698942521526995,0.06739044845875547,340.4939999999999,-7.4939999999999145
147,687.487,1047.23,333,0,0,4,1,0,1,vft_gabrielgoren,146,0.00019493921834595447,-0.00019493921834595447,0.0640215638923305,359.74300000000005,-26.743000000000052
148,506.751,845.177,333,0,0,4,1,0,1,vft_gabrielgoren,147,0.000119048710730404,-0.0001190488639013703,0.06262477479883281,338.42600000000004,-5.426000000000045
149,438.48900000000003,812.9830000000001,333,0,0,4,1,0,1,vft_gabrielgoren,148,0.000103487481083482,-0.000103487481083482,0.06228433157200335,374.494,-41.49400000000003
150,407.066,761.058,333,0,0,4,1,0,1,vft_gabrielgoren,149,9.879939026398525e-05,-9.879939026398525e-05,0.06270261011039574,353.992,-20.99200000000002
151,329.24199999999996,653.485,333,0,0,4,1,0,1,vft_gabrielgoren,150,0.00011537387231033695,-0.00011537387231033695,0.062456280988245315,324.24300000000005,8.756999999999948
