trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
43,395.98800000000006,857.867,333,60,1,1,1,0,1,vft_andy,43,13,VMR,3.200873630568899,3.2008750715850827,7.814994922573884,461.8789999999999,128.8789999999999
44,450.914,937.819,333,60,1,1,1,0,1,vft_andy,44,14,VMR,4.108871941504552,4.108874759179954,8.217884915094142,486.905,153.90499999999997
45,629.3919999999999,1040.3,333,60,1,1,1,0,1,vft_andy,45,15,VMR,1.5495947341733736,1.5523481046192829,6.773353467724437,410.908,77.90800000000002
46,525.4,980.816,333,60,1,1,1,0,1,vft_andy,46,16,VMR,2.7009278252137783,2.7009278252137783,6.801511590656557,455.41600000000005,122.41600000000005
47,630.386,1169.5,333,60,1,1,1,0,1,vft_andy,47,17,VMR,3.859654179057234,3.8618062479703648,8.305996409526587,539.114,206.11400000000003
48,445.63699999999994,799.5980000000001,333,60,1,1,1,0,1,vft_andy,48,18,VMR,0.35684908785296043,0.39339333783432706,6.328526394440166,353.9610000000001,20.961000000000126
49,555.379,975.835,333,60,1,1,1,0,1,vft_andy,49,19,VMR,0.8636864596248677,0.941242461491498,6.989948018775908,420.456,87.45600000000002
50,396.918,808.125,333,60,1,1,1,0,1,vft_andy,50,20,VMR,0.3178629181086429,0.3748732001992431,6.389126376318555,411.207,78.207
51,379.486,803.3710000000001,333,60,1,1,1,0,1,vft_andy,51,21,VMR,0.0839456029811004,0.08811886351328041,6.336651442538246,423.8850000000001,90.8850000000001
52,550.629,1064.0,333,60,1,1,1,0,1,vft_andy,52,22,VMR,2.383286164283989,2.383286164283989,7.13624749695552,513.371,180.37099999999998
53,437.42199999999997,1040.2,333,60,1,1,1,0,1,vft_andy,53,23,VMR,4.6355162539224395,4.635524071157052,8.423933748755214,602.778,269.778
54,483.92400000000004,908.36,333,60,1,1,1,0,1,vft_andy,54,24,VMR,1.8381224186396907,1.8381254880620945,7.185786110956451,424.436,91.43599999999998
55,183.178,587.387,333,60,1,1,1,0,1,vft_andy,55,25,VMR,0.7361552864546721,0.7862919403088989,6.489455844724702,404.20899999999995,71.20899999999995
56,428.647,839.584,333,60,1,1,1,0,1,vft_andy,56,26,VMR,1.40107531245143,1.4010760685166008,6.664304833337885,410.93699999999995,77.93699999999995
57,502.843,848.811,333,60,1,1,1,0,1,vft_andy,57,27,VMR,0.7330755835399256,0.7871120671170315,6.461195568003634,345.968,12.968000000000018
58,512.653,1155.29,333,60,1,1,1,0,1,vft_andy,58,28,VMR,2.341653236418138,2.341653236418138,8.517791446516387,642.637,309.63699999999994
59,423.139,760.585,333,60,1,1,1,0,1,vft_andy,59,29,VMR,0.0999105066341716,0.13163070063777438,6.365897715787947,337.446,4.446000000000026
60,438.93,859.117,333,60,1,1,1,0,1,vft_andy,60,30,VMR,1.0566453300059016,1.2883779285071446,7.652828653559559,420.18699999999995,87.18699999999995
61,728.8439999999999,1117.27,333,0,0,2,1,0,1,vft_andy,61,1,VMR-AfterEffects,-3.60072868604105,3.60072868604105,6.819392228348184,388.42600000000004,55.426000000000045
62,450.592,820.303,333,0,0,2,1,0,1,vft_andy,62,2,VMR-AfterEffects,-2.0780938631708206,2.0780938631708206,6.773139896930633,369.711,36.71100000000001
63,516.8580000000001,912.299,333,0,0,2,1,0,1,vft_andy,63,3,VMR-AfterEffects,-2.5361669138047738,2.5361669138047738,6.777697841222645,395.4409999999999,62.44099999999992
64,468.916,821.1089999999999,333,0,0,2,1,0,1,vft_andy,64,4,VMR-AfterEffects,-1.718377905298984,1.7183783574372478,6.750077331407152,352.1929999999999,19.192999999999927
65,558.365,893.545,333,0,0,2,1,0,1,vft_andy,65,5,VMR-AfterEffects,-2.2366759638361646,2.2366759638361646,6.5302061679271866,335.17999999999995,2.17999999999995
66,473.898,904.831,333,0,0,2,1,0,1,vft_andy,66,6,VMR-AfterEffects,-1.7242808208562443,1.7242808208562443,6.442802214321853,430.933,97.93299999999999
67,455.38,799.325,333,0,0,2,1,0,1,vft_andy,67,7,VMR-AfterEffects,-1.4498418555653039,1.4498418555653039,6.428166672225974,343.94500000000005,10.94500000000005
68,540.9209999999999,890.387,333,0,0,2,1,0,1,vft_andy,68,8,VMR-AfterEffects,-1.4033967071924025,1.4033967071924025,6.421797203915033,349.466,16.466000000000008
69,444.89599999999996,846.893,333,0,0,2,1,0,1,vft_andy,69,9,VMR-AfterEffects,-0.43626295122367054,0.43626295122367054,6.322071839227254,401.99700000000007,68.99700000000007
70,554.914,896.6469999999999,333,0,0,2,1,0,1,vft_andy,70,10,VMR-AfterEffects,-0.8279029105681045,0.8279029105681045,6.265482757947303,341.73299999999995,8.732999999999947
71,442.43,846.637,333,0,0,2,1,0,1,vft_andy,71,11,VMR-AfterEffects,-1.2610544858273562,1.2610544858273562,6.4023165842176315,404.20699999999994,71.20699999999994
72,515.092,857.041,333,0,0,2,1,0,1,vft_andy,72,12,VMR-AfterEffects,-0.8417110855892501,0.8417341734813368,6.241965682833445,341.94900000000007,8.94900000000007
73,505.16900000000004,860.8639999999999,333,0,0,2,1,0,1,vft_andy,73,13,VMR-AfterEffects,-0.8793214742281547,0.8793214742281547,6.287136777511751,355.6949999999999,22.69499999999988
74,717.663,1029.34,333,0,0,2,1,0,1,vft_andy,74,14,VMR-AfterEffects,-0.10668315568146598,0.10668392068649474,6.2056266816455405,311.6769999999999,-21.323000000000093
75,635.1419999999999,965.5930000000001,333,0,0,2,1,0,1,vft_andy,75,15,VMR-AfterEffects,-1.1064549240978399,1.1064549240978399,6.251745117063598,330.45100000000014,-2.5489999999998645
76,546.6659999999999,962.803,333,0,0,2,1,0,1,vft_andy,76,16,VMR-AfterEffects,-0.6876158541882099,0.6878616435385037,6.226044372199081,416.13700000000006,83.13700000000006
77,691.6310000000001,1038.27,333,0,0,2,1,0,1,vft_andy,77,17,VMR-AfterEffects,-0.8286704114312066,0.8286720319749888,6.292005142712333,346.6389999999999,13.638999999999896
78,632.382,1006.31,333,0,0,2,1,0,1,vft_andy,78,18,VMR-AfterEffects,-0.3540748826456841,0.35407890301030986,6.195344093239806,373.928,40.928
79,650.617,997.5830000000001,333,0,0,2,1,0,1,vft_andy,79,19,VMR-AfterEffects,-0.0027512706958085567,0.07924593204714814,6.237442444381729,346.9660000000001,13.966000000000122
80,720.1260000000001,1063.82,333,0,0,2,1,0,1,vft_andy,80,20,VMR-AfterEffects,-0.6537752508072708,0.6537752508072708,6.240987709525761,343.69399999999985,10.693999999999846
81,435.44,821.1160000000001,333,0,0,2,1,0,1,vft_andy,81,21,VMR-AfterEffects,0.4616083786402654,0.461662324962564,6.228269181391281,385.6760000000001,52.6760000000001
82,632.101,1014.28,333,0,0,2,1,0,1,vft_andy,82,22,VMR-AfterEffects,-0.04504321907312142,0.07109515893421982,6.189130624321923,382.179,49.178999999999974
83,704.177,1073.57,333,0,0,2,1,0,1,vft_andy,83,23,VMR-AfterEffects,-0.4330470074208552,0.4330470074208552,6.2202856151589705,369.3929999999999,36.392999999999915
84,738.6360000000001,1069.59,333,0,0,2,1,0,1,vft_andy,84,24,VMR-AfterEffects,-0.42815657884481506,0.42816189267609733,6.214845373800079,330.95399999999984,-2.046000000000163
85,542.705,909.0830000000001,333,0,0,2,1,0,1,vft_andy,85,25,VMR-AfterEffects,-0.37027254829916,0.37036919688069075,6.266197706947072,366.37800000000004,33.37800000000004
86,480.14099999999996,863.571,333,0,0,2,1,0,1,vft_andy,86,26,VMR-AfterEffects,-0.09559405400896996,0.10386058109430114,6.188995296668436,383.43000000000006,50.430000000000064
87,502.12300000000005,887.553,333,0,0,2,1,0,1,vft_andy,87,27,VMR-AfterEffects,0.2436779311884141,0.24729244212940277,6.175868538102527,385.42999999999995,52.42999999999995
88,652.827,1080.03,333,0,0,2,1,0,1,vft_andy,88,28,VMR-AfterEffects,0.4424128382136444,0.44401027336430954,6.193738827599665,427.203,94.20299999999997
89,869.81,1252.28,333,0,0,2,1,0,1,vft_andy,89,29,VMR-AfterEffects,-0.51696731014546,0.51696731014546,6.1919831542509325,382.47,49.47000000000003
90,848.539,1165.73,333,0,0,2,1,0,1,vft_andy,90,30,VMR-AfterEffects,-0.628976296171988,0.628976296171988,6.20132209304801,317.19100000000003,-15.808999999999969
91,432.665,0.0,333,0,0,3,1,1,0,vft_andy,0,0,Force,,,,,
