trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
126,1179.84,1444.5,333,0,0,4,1,0,1,vft_gianni,126,6,Force-AfterEffects,-0.043820184137283266,0.1261985609453367,6.098778591473382,264.6600000000001,-68.33999999999992
127,603.636,890.325,333,0,0,4,1,0,1,vft_gianni,127,7,Force-AfterEffects,-0.1936177024373591,0.20539192892268332,6.1454374412486015,286.6890000000001,-46.31099999999992
128,416.173,794.3610000000001,333,0,0,4,1,0,1,vft_gianni,128,8,Force-AfterEffects,-0.3787729780808242,0.3787729780808242,6.2043451567739805,378.1880000000001,45.1880000000001
129,456.63199999999995,870.335,333,0,0,4,1,0,1,vft_gianni,129,9,Force-AfterEffects,-1.8236681061144149,1.8236681061144149,6.295720397142311,413.7030000000001,80.70300000000009
130,399.25699999999995,706.435,333,0,0,4,1,0,1,vft_gianni,130,10,Force-AfterEffects,-0.14042229066532913,0.14067226539587702,6.111477268857929,307.178,-25.822000000000003
131,423.145,705.336,333,0,0,4,1,0,1,vft_gianni,131,11,Force-AfterEffects,0.349116105983005,0.34911973066731317,6.100110695942721,282.19100000000003,-50.80899999999997
132,455.376,803.073,333,0,0,4,1,0,1,vft_gianni,132,12,Force-AfterEffects,0.5133495946219846,0.5133497727415625,6.13171562535034,347.697,14.697000000000003
133,391.705,668.4169999999999,333,0,0,4,1,0,1,vft_gianni,133,13,Force-AfterEffects,-0.14136255084281546,0.22243090081208355,6.137091267438626,276.71199999999993,-56.28800000000007
134,433.684,703.6460000000001,333,0,0,4,1,0,1,vft_gianni,134,14,Force-AfterEffects,0.667093835109333,0.6670951646756662,6.164091852115042,269.96200000000005,-63.037999999999954
135,565.623,835.063,333,0,0,4,1,0,1,vft_gianni,135,15,Force-AfterEffects,0.24814106478891826,0.3490066646609442,6.290293692478382,269.43999999999994,-63.56000000000006
136,398.124,683.1060000000001,333,0,0,4,1,0,1,vft_gianni,136,16,Force-AfterEffects,-0.01659054740926664,0.14444198506410671,6.1212918228851025,284.9820000000001,-48.017999999999915
137,458.691,761.132,333,0,0,4,1,0,1,vft_gianni,137,17,Force-AfterEffects,-0.2245545663812379,0.2245548893758327,6.111718469836939,302.441,-30.559000000000026
138,468.39099999999996,737.8489999999999,333,0,0,4,1,0,1,vft_gianni,138,18,Force-AfterEffects,0.26181526986123005,0.2618160708527366,6.100863229579572,269.45799999999997,-63.54200000000003
