trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
71,1231.9,1585.57,333,0,0,2,1,0,1,vft_agusbarreto,72,2.9345321912402494e-05,-2.9345321912402494e-05,0.061683728875635,353.66999999999985,-20.669999999999845
72,644.087,993.3969999999999,333,0,0,2,1,0,1,vft_agusbarreto,73,6.804534658807958e-05,-6.804534658807958e-05,0.06251394183353898,349.30999999999995,-16.309999999999945
73,684.235,1044.7,333,0,0,2,1,0,1,vft_agusbarreto,74,5.88027759171909e-05,-5.88027759171909e-05,0.06175418755401894,360.46500000000003,-27.465000000000032
74,782.346,1121.42,333,0,0,2,1,0,1,vft_agusbarreto,75,1.862124882790141e-05,-1.862124882790141e-05,0.0616303848004985,339.07400000000007,-6.074000000000069
75,900.3539999999999,1265.51,333,0,0,2,1,0,1,vft_agusbarreto,76,-1.3290540808775481e-06,-8.867690963382995e-06,0.06214103719324133,365.15600000000006,-32.15600000000006
76,455.17,835.347,333,0,0,2,1,0,1,vft_agusbarreto,77,6.219908841727901e-05,-6.219963011338267e-05,0.06219108941167234,380.17699999999996,-47.176999999999964
77,365.55699999999996,723.188,333,0,0,2,1,0,1,vft_agusbarreto,78,5.995009183816585e-05,-5.995009183816585e-05,0.06188679535159872,357.63100000000003,-24.63100000000003
78,460.004,778.737,333,0,0,2,1,0,1,vft_agusbarreto,79,9.134265129325711e-05,-9.134265129325711e-05,0.06179604337495982,318.73299999999995,14.267000000000053
79,452.921,785.655,333,0,0,2,1,0,1,vft_agusbarreto,80,3.171813447836097e-06,-1.0381900064484694e-05,0.06157666488130447,332.734,0.26600000000001955
80,706.67,1082.84,333,0,0,2,1,0,1,vft_agusbarreto,81,7.332288378250917e-05,-7.332288378250917e-05,0.062254486682414685,376.16999999999996,-43.16999999999996
81,505.546,869.471,333,0,0,2,1,0,1,vft_agusbarreto,82,0.000109879610490449,-0.000109879610490449,0.06201404929803235,363.925,-30.92500000000001
82,590.999,967.502,333,0,0,2,1,0,1,vft_agusbarreto,83,-3.3594228787885417e-06,-8.366664033814328e-06,0.06190231487256025,376.50299999999993,-43.50299999999993
83,1107.99,1412.58,333,0,0,2,1,0,1,vft_agusbarreto,84,3.2007693979036116e-05,-3.2673277377819596e-05,0.06170448553028901,304.5899999999999,28.410000000000082
84,678.945,1107.26,333,0,0,2,1,0,1,vft_agusbarreto,85,2.0600178197493517e-05,-2.060073771437643e-05,0.06163473777972779,428.31499999999994,-95.31499999999994
85,476.18300000000005,837.633,333,0,0,2,1,0,1,vft_agusbarreto,86,-1.5088045462824627e-05,-1.5104397068467282e-05,0.06157433750325693,361.45,-28.44999999999999
86,509.176,835.38,333,0,0,2,1,0,1,vft_agusbarreto,87,4.7458286068936516e-05,-4.7460839110247116e-05,0.06197648222475924,326.204,6.795999999999992
87,448.496,875.2239999999999,333,0,0,2,1,0,1,vft_agusbarreto,88,2.34793859464837e-07,-5.5638068211963525e-06,0.061499988051185575,426.72799999999995,-93.72799999999995
88,933.321,1290.17,333,0,0,2,1,0,1,vft_agusbarreto,89,4.6642747391867496e-05,-4.6642747391867496e-05,0.061517496137818255,356.84900000000005,-23.849000000000046
89,941.7719999999999,1303.14,333,0,0,2,1,0,1,vft_agusbarreto,90,4.8433428410645394e-05,-4.843469989493734e-05,0.06160788052036981,361.36800000000017,-28.368000000000166
90,419.906,2082.01,333,60,1,3,1,0,1,vft_agusbarreto,91,-0.002328983635133956,0.002328983635133956,0.13596144493853438,1662.1040000000003,-1329.1040000000003
91,419.939,2214.85,333,60,1,3,1,0,1,vft_agusbarreto,92,-0.0017320330814069433,0.0017320330814069433,0.14614489176938125,1794.9109999999998,-1461.9109999999998
92,455.159,1048.58,333,60,1,3,1,0,1,vft_agusbarreto,93,-0.0009659259089202658,0.0009659259089202658,0.08812182542840885,593.4209999999999,-260.42099999999994
93,760.8739999999999,1308.47,333,60,1,3,1,0,1,vft_agusbarreto,94,-0.0008642697670150287,0.0008642697670150287,0.08598220128711348,547.5960000000001,-214.59600000000012
94,475.67400000000004,1094.96,333,60,1,3,1,0,1,vft_agusbarreto,95,-0.0006390637323835456,0.0006390637323835456,0.08869690226411486,619.2860000000001,-286.28600000000006
