trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
111,454.691,907.9010000000001,333,60,1,3,1,0,1,vft_melisavinograd,112,1.942052484518298,1.942053363291574,7.134906422225381,453.2100000000001,-120.2100000000001
112,422.4,796.528,333,60,1,3,1,0,1,vft_melisavinograd,113,0.5439456851440223,0.6025305235371888,6.356882550950264,374.12800000000004,-41.12800000000004
113,448.43800000000005,965.125,333,60,1,3,1,0,1,vft_melisavinograd,114,1.1304902538244557,1.1306816911392266,6.593158835936583,516.6869999999999,-183.6869999999999
114,563.422,1093.6,333,60,1,3,1,0,1,vft_melisavinograd,115,0.7510055398195804,1.0809180199785147,7.021246302194575,530.1779999999999,-197.17799999999988
115,640.409,965.112,333,60,1,3,1,0,1,vft_melisavinograd,116,0.6376599549429993,0.6376615815366529,6.104057540113311,324.703,8.297000000000025
116,506.92,939.3539999999999,333,60,1,3,1,0,1,vft_melisavinograd,117,-0.381463924605093,0.6910363788964433,6.4122814165716004,432.4339999999999,-99.43399999999991
117,606.903,1174.06,333,60,1,3,1,0,1,vft_melisavinograd,118,-0.06495205386309705,0.8152902758471028,6.530364113929741,567.1569999999999,-234.15699999999993
118,480.16900000000004,1110.81,333,60,1,3,1,0,1,vft_melisavinograd,119,4.203190906806339,4.203190906806339,7.504092899918085,630.6409999999998,-297.64099999999985
119,446.173,1020.33,333,60,1,3,1,0,1,vft_melisavinograd,120,2.782709296462399,2.782709296462399,7.158480168040278,574.157,-241.15700000000004
120,502.901,1033.05,333,0,0,4,1,0,1,vft_melisavinograd,121,-3.5085199952006807,3.5085199952006807,7.3517425770892615,530.1489999999999,-197.1489999999999
121,444.772,870.189,333,0,0,4,1,0,1,vft_melisavinograd,122,-0.48915835623277504,0.48915870227676916,6.187130466177778,425.417,-92.41699999999997
122,537.6419999999999,1017.05,333,0,0,4,1,0,1,vft_melisavinograd,123,0.1657020769863755,0.1923976708554472,6.367107307060174,479.408,-146.40800000000002
123,675.568,1063.04,333,0,0,4,1,0,1,vft_melisavinograd,124,0.2845989007665407,0.42225686347579805,6.35281334832317,387.472,-54.47199999999998
124,537.638,878.2669999999999,333,0,0,4,1,0,1,vft_melisavinograd,125,-0.7666710950571506,0.7666718443707057,6.292620525544607,340.6289999999999,-7.628999999999905
125,497.42699999999996,879.573,333,0,0,4,1,0,1,vft_melisavinograd,126,-0.4659981812756494,0.4659981812756494,6.457651414661558,382.146,-49.146000000000015
126,649.366,1067.29,333,0,0,4,1,0,1,vft_melisavinograd,127,-0.16291498847990973,0.2448638999904951,6.198903901309491,417.924,-84.92399999999998
127,639.63,1043.53,333,0,0,4,1,0,1,vft_melisavinograd,128,-0.646668608090156,0.646668608090156,6.129708496373288,403.9,-70.89999999999998
128,548.621,915.3560000000001,333,0,0,4,1,0,1,vft_melisavinograd,129,-0.2334561863074443,0.2334561863074443,6.26520366841172,366.7350000000001,-33.73500000000013
129,545.141,1017.05,333,0,0,4,1,0,1,vft_melisavinograd,130,-0.715059419063923,0.7150603637809926,6.19534526344518,471.909,-138.909
130,605.131,995.804,333,0,0,4,1,0,1,vft_melisavinograd,131,-0.5261081800197953,0.5261081800197953,6.197174056519206,390.673,-57.673
131,408.91900000000004,788.189,333,0,0,4,1,0,1,vft_melisavinograd,132,-0.7900364030712296,0.7900370078507817,6.41767056839924,379.2699999999999,-46.269999999999925
132,513.151,886.825,333,0,0,4,1,0,1,vft_melisavinograd,133,-0.6273862227822153,0.627466416107922,6.257201158322241,373.6740000000001,-40.67400000000009
133,705.86,1039.58,333,0,0,4,1,0,1,vft_melisavinograd,134,0.1310028168691881,0.2226926744964024,6.148095755749971,333.7199999999999,-0.7199999999999136
134,478.895,797.785,333,0,0,4,1,0,1,vft_melisavinograd,135,0.06624109235405506,0.1976275776560739,6.135210186501326,318.89,14.110000000000014
135,624.129,1013.29,333,0,0,4,1,0,1,vft_melisavinograd,136,0.008885131394095358,0.16749860292090968,6.194280339241122,389.16099999999994,-56.160999999999945
136,562.388,929.796,333,0,0,4,1,0,1,vft_melisavinograd,137,-0.29742321976553926,0.29742630224394884,6.23621527973631,367.408,-34.408000000000015
