trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
58,782.1030000000001,1109.31,333,60,1,1,1,0,1,vft_mariano,58,28,VMR,1.556342882351572,1.5663222791174276,6.982654948651239,327.2069999999999,-5.79300000000012
59,976.316,1293.48,333,60,1,1,1,0,1,vft_mariano,59,29,VMR,0.9393869253728167,0.9396975976204598,6.297885721637306,317.164,-15.836000000000013
60,1115.31,1556.48,333,60,1,1,1,0,1,vft_mariano,60,30,VMR,1.4314836574844998,1.4315537254183834,6.237814012933886,441.1700000000001,108.17000000000007
61,809.8389999999999,1479.92,333,0,0,2,1,0,1,vft_mariano,61,1,VMR-AfterEffects,-6.0219649268031095,6.0219649268031095,7.437609609346914,670.0810000000001,337.08100000000013
62,1031.83,1453.23,333,0,0,2,1,0,1,vft_mariano,62,2,VMR-AfterEffects,-3.8854152152236203,3.8854152152236203,6.725702708408756,421.4000000000001,88.40000000000009
63,673.4019999999999,1028.83,333,0,0,2,1,0,1,vft_mariano,63,3,VMR-AfterEffects,-0.9152221119873196,0.9152249541229355,6.578743519774245,355.428,22.427999999999997
64,1086.25,1479.96,333,0,0,2,1,0,1,vft_mariano,64,4,VMR-AfterEffects,-2.586457696250891,2.586457696250891,6.676390531612327,393.71000000000004,60.710000000000036
65,1280.54,1641.45,333,0,0,2,1,0,1,vft_mariano,65,5,VMR-AfterEffects,-1.8892699752318678,1.8892699752318678,6.430900716812742,360.9100000000001,27.910000000000082
66,1216.02,1584.16,333,0,0,2,1,0,1,vft_mariano,66,6,VMR-AfterEffects,-2.019656179557135,2.019656179557135,6.645125731930028,368.1400000000001,35.1400000000001
67,1045.36,1446.74,333,0,0,2,1,0,1,vft_mariano,67,7,VMR-AfterEffects,-2.4881653809637396,2.4881653809637396,6.8417612216414065,401.3800000000001,68.38000000000011
68,1549.14,1886.33,333,0,0,2,1,0,1,vft_mariano,68,8,VMR-AfterEffects,-2.1204066919699196,2.1204066919699196,6.8333578722261,337.1899999999998,4.189999999999827
69,1034.21,1419.15,333,0,0,2,1,0,1,vft_mariano,69,9,VMR-AfterEffects,-1.8649154888228572,1.8649154888228572,6.4514750681336235,384.94000000000005,51.940000000000055
70,864.091,1278.29,333,0,0,2,1,0,1,vft_mariano,70,10,VMR-AfterEffects,-0.782921933542966,0.7841888208354019,6.214571024639637,414.19899999999996,81.19899999999996
71,839.058,1222.0,333,0,0,2,1,0,1,vft_mariano,71,11,VMR-AfterEffects,-0.8423164918106302,0.8423164918106302,6.247876691725789,382.942,49.94200000000001
72,806.341,1121.55,333,0,0,2,1,0,1,vft_mariano,72,12,VMR-AfterEffects,-0.74485620803819,0.74485620803819,6.1763961748764675,315.20899999999995,-17.791000000000054
73,1073.61,1404.52,333,0,0,2,1,0,1,vft_mariano,73,13,VMR-AfterEffects,-0.6753444676012947,0.6753444676012947,6.251674434861142,330.9100000000001,-2.089999999999918
74,707.112,1009.27,333,0,0,2,1,0,1,vft_mariano,74,14,VMR-AfterEffects,-1.0109781738650994,1.0109781738650994,6.2525737339595935,302.158,-30.841999999999985
75,736.3439999999999,1089.29,333,0,0,2,1,0,1,vft_mariano,75,15,VMR-AfterEffects,-0.29234894520345944,0.29234894520345944,6.547012869873058,352.946,19.946000000000026
76,1151.09,1501.53,333,0,0,2,1,0,1,vft_mariano,76,16,VMR-AfterEffects,-1.0933271082680154,1.0933271082680154,6.216150522049846,350.44000000000005,17.440000000000055
77,1119.01,1440.95,333,0,0,2,1,0,1,vft_mariano,77,17,VMR-AfterEffects,-1.3552497290815002,1.3552515207602762,6.513959736876167,321.94000000000005,-11.059999999999945
