trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
42,509.37800000000004,1001.8,333,60,1,1,1,0,1,vft_sebastian,43,13,VMR,5.110138597673842,5.110138597673842,7.988271649283543,492.4219999999999,159.4219999999999
43,813.8530000000001,1235.06,333,60,1,1,1,0,1,vft_sebastian,44,14,VMR,4.833490865226514,4.833490865226514,7.3016738255000035,421.2069999999999,88.20699999999988
44,671.8589999999999,1165.28,333,60,1,1,1,0,1,vft_sebastian,45,15,VMR,3.091427543284325,3.091427543284325,6.996962357831325,493.42100000000005,160.42100000000005
45,662.1339999999999,1137.79,333,60,1,1,1,0,1,vft_sebastian,46,16,VMR,3.5278266588062497,3.5278266588062497,7.550537384541627,475.65600000000006,142.65600000000006
46,871.3560000000001,1320.55,333,60,1,1,1,0,1,vft_sebastian,47,17,VMR,2.467125598117992,2.467125598117992,6.809330385043145,449.19399999999985,116.19399999999985
47,478.665,0.0,333,60,1,1,1,0,0,vft_sebastian,0,0,VMR,,,,,
48,772.123,1322.52,333,60,1,1,1,0,1,vft_sebastian,48,18,VMR,0.5589828748149996,1.2503894051840234,6.398720568629574,550.3969999999999,217.39699999999993
49,829.82,1387.95,333,60,1,1,1,0,1,vft_sebastian,49,19,VMR,7.5794683404706005,7.5794683404706005,8.268582340624995,558.13,225.13
50,597.827,1023.07,333,60,1,1,1,0,1,vft_sebastian,50,20,VMR,1.1331740822123235,1.1340543612587175,6.399653267110894,425.24300000000005,92.24300000000005
51,840.8689999999999,1288.55,333,60,1,1,1,0,1,vft_sebastian,51,21,VMR,2.8130064147820004,2.8130064147820004,6.442658301903625,447.68100000000004,114.68100000000004
52,582.9069999999999,1032.84,333,60,1,1,1,0,1,vft_sebastian,52,22,VMR,2.2537249424388905,2.25372808872986,6.682712216410403,449.933,116.93299999999999
53,984.291,1779.35,333,60,1,1,1,0,1,vft_sebastian,53,23,VMR,8.14014008694227,8.134411404889397,9.580326965652272,795.0589999999999,462.05899999999986
54,771.117,1159.06,333,60,1,1,1,0,1,vft_sebastian,54,24,VMR,1.1894112653751996,1.1894437418540282,6.330902429225583,387.943,54.942999999999984
55,459.314,861.471,333,60,1,1,1,0,1,vft_sebastian,55,25,VMR,1.266652616782221,1.2760245611839225,6.5234210673763675,402.157,69.15699999999998
56,642.148,990.3610000000001,333,60,1,1,1,0,1,vft_sebastian,56,26,VMR,1.074261658582154,1.074267026347633,6.341648890060651,348.2130000000001,15.21300000000008
57,498.925,869.622,333,60,1,1,1,0,1,vft_sebastian,57,27,VMR,0.2790117532261486,0.45422736881465187,6.512882324429808,370.69699999999995,37.696999999999946
58,857.063,1216.23,333,60,1,1,1,0,1,vft_sebastian,58,28,VMR,0.8314228747395793,0.8583320804818273,6.780535664375922,359.16700000000003,26.16700000000003
59,598.816,1047.2,333,60,1,1,1,0,1,vft_sebastian,59,29,VMR,1.2637012196950017,1.264439187377599,6.231160483503935,448.384,115.38400000000001
60,519.641,890.328,333,60,1,1,1,0,1,vft_sebastian,60,30,VMR,1.1795068859469908,1.19666527422812,6.572613996208199,370.687,37.68700000000001
61,934.788,1639.9,333,0,0,2,1,0,1,vft_sebastian,61,1,VMR-AfterEffects,-3.8713841939738813,3.8713841939738813,7.070753477654499,705.1120000000001,372.1120000000001
62,697.574,1238.22,333,0,0,2,1,0,1,vft_sebastian,62,2,VMR-AfterEffects,-0.29590413925379233,0.5797579730664757,6.2597497448752115,540.6460000000001,207.64600000000007
63,484.093,886.99,333,0,0,2,1,0,1,vft_sebastian,63,3,VMR-AfterEffects,-1.3284221401499834,1.3287957294942117,6.575886220749039,402.897,69.89699999999999
