trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
40,514.2040000000001,1274.63,333,0,0,1,1,1,1,vft_yamila,41,4.56772207039005,4.6914829369653805,7.5229135421688875,760.426,427.42600000000004
41,564.203,1276.88,333,0,0,1,1,1,1,vft_yamila,42,2.695674562822095,2.96292414564572,6.963826872103589,712.6770000000001,379.67700000000013
42,568.679,1303.17,333,0,0,1,1,1,1,vft_yamila,43,0.3214405984104435,1.6799240550312775,6.820105842115871,734.4910000000001,401.4910000000001
43,611.422,1361.63,333,0,0,1,1,1,1,vft_yamila,44,0.21574876178184293,1.2032078111788738,6.355283897187402,750.2080000000001,417.2080000000001
44,481.94699999999995,1216.31,333,0,0,1,1,1,1,vft_yamila,45,2.4071748916774753,2.5113991741109953,6.608689237694728,734.363,401.36300000000006
45,490.209,1186.42,333,0,0,1,1,1,1,vft_yamila,46,4.468033180619745,4.71025173204438,7.608162474245423,696.211,363.211
46,463.728,1088.58,333,0,0,1,1,1,1,vft_yamila,47,2.162302449623688,2.4872556224014213,6.560226107300011,624.8519999999999,291.85199999999986
47,516.7,1124.9,333,0,0,1,1,1,1,vft_yamila,48,3.44975226043562,3.4757581860263302,6.83069315663103,608.2,275.20000000000005
48,409.699,1084.89,333,0,0,1,1,1,1,vft_yamila,49,0.694111465925995,0.8069667847139417,6.2346884346913765,675.191,342.19100000000003
49,442.718,1184.36,333,0,0,1,1,1,1,vft_yamila,50,-0.084397643693717,0.623799035660707,6.374998609147404,741.6419999999998,408.6419999999998
50,460.478,1243.16,333,0,0,1,1,1,1,vft_yamila,51,2.636148204194905,2.794149551162146,6.834155431320033,782.682,449.682
51,552.909,1224.34,333,0,0,1,1,1,1,vft_yamila,52,0.3880404098368293,0.4410739589795212,6.199962950400037,671.4309999999999,338.4309999999999
52,620.756,1622.92,333,0,0,1,1,1,1,vft_yamila,53,1.6366616156396994,2.6373982769052007,8.121353371285496,1002.1640000000001,669.1640000000001
53,853.916,1479.11,333,0,0,1,1,1,1,vft_yamila,54,2.036010150661145,2.310822897660086,6.963957547661906,625.1939999999998,292.19399999999985
54,546.197,1381.11,333,0,0,1,1,1,1,vft_yamila,55,0.03469335822918107,1.841700666402386,7.046535105925815,834.9129999999999,501.9129999999999
55,503.718,1480.38,333,0,0,1,1,1,1,vft_yamila,56,3.864689201871805,6.169622639538906,11.197027197005657,976.662,643.662
56,459.209,1127.42,333,0,0,1,1,1,1,vft_yamila,57,2.0467180886017657,2.2083000010771308,6.590028164771068,668.211,335.211
57,637.187,1511.86,333,0,0,1,1,1,1,vft_yamila,58,3.4604531420185003,3.9475395310368797,7.842414623468995,874.6729999999999,541.6729999999999
58,539.275,1424.44,333,0,0,1,1,1,1,vft_yamila,59,2.6665765293116404,3.361053942955963,7.401187467668979,885.1650000000001,552.1650000000001
59,547.448,1337.4,333,0,0,1,1,1,1,vft_yamila,60,3.650869364814003,3.8365582248968297,7.12374624610497,789.9520000000001,456.9520000000001
60,572.427,1304.62,333,0,0,2,1,0,1,vft_yamila,61,-1.293245047907122,1.293245047907122,6.218745995196339,732.1929999999999,399.19299999999987
61,521.172,1313.62,333,0,0,2,1,0,1,vft_yamila,62,-1.5441295966896171,1.544129783146864,6.333221982523417,792.4479999999999,459.44799999999987
62,562.691,1216.65,333,0,0,2,1,0,1,vft_yamila,63,-0.9472585621174066,0.9472614259292302,6.190525073753156,653.9590000000001,320.95900000000006
63,451.476,947.908,333,0,0,2,1,0,1,vft_yamila,64,-0.3789927554688138,0.37900071166438876,6.143345743217619,496.432,163.43200000000002
64,489.455,1033.42,333,0,0,2,1,0,1,vft_yamila,65,-0.5578332523591361,0.5578333521310269,6.167645902145726,543.9650000000001,210.96500000000015
65,545.438,1185.38,333,0,0,2,1,0,1,vft_yamila,66,-0.538466036106845,0.5384664072187004,6.151184706058734,639.9420000000001,306.9420000000001
66,507.972,1107.57,333,0,0,2,1,0,1,vft_yamila,67,-0.036795701209529415,0.06123886792125207,6.137006254455402,599.598,266.59799999999996
67,478.92900000000003,996.15,333,0,0,2,1,0,1,vft_yamila,68,-0.14045719825512826,0.1404599849373795,6.125149118850786,517.221,184.221
68,461.653,917.857,333,0,0,2,1,0,1,vft_yamila,69,-0.4559747188670599,0.45597533234302046,6.112992035570306,456.20399999999995,123.20399999999995
69,516.925,998.6489999999999,333,0,0,2,1,0,1,vft_yamila,70,-0.20785938305573864,0.20792315695007904,6.12106856628497,481.72399999999993,148.72399999999993
70,495.467,945.1519999999999,333,0,0,2,1,0,1,vft_yamila,71,-0.052353844636629086,0.12257699919783203,6.151431490665415,449.68499999999995,116.68499999999995
71,580.942,1051.65,333,0,0,2,1,0,1,vft_yamila,72,-0.3087497942919124,0.3089112504129235,6.1357841633007935,470.7080000000001,137.70800000000008
72,442.72900000000004,885.158,333,0,0,2,1,0,1,vft_yamila,73,-0.06318996004278997,0.06325937229664247,6.110912739510433,442.429,109.42899999999997
73,497.42699999999996,944.86,333,0,0,2,1,0,1,vft_yamila,74,0.07756977018704438,0.0838789744186545,6.109947067268687,447.43300000000005,114.43300000000005
74,611.432,1139.88,333,0,0,2,1,0,1,vft_yamila,75,-0.505389174687376,0.505389174687376,6.1226869389941445,528.4480000000001,195.4480000000001
75,568.938,1023.39,333,0,0,2,1,0,1,vft_yamila,76,-0.24489369934291502,0.24502325274734543,6.112524580133497,454.452,121.452
76,428.205,895.204,333,0,0,2,1,0,1,vft_yamila,77,-0.10175786575123999,0.15213782697093353,6.218174883197299,466.99899999999997,133.99899999999997
77,526.887,1104.56,333,0,0,2,1,0,1,vft_yamila,78,0.5508582874118098,0.5508583503774154,6.195221114129055,577.673,244.673
78,601.684,1146.13,333,0,0,2,1,0,1,vft_yamila,79,0.16916178570166784,0.16916192934065416,6.162777396266481,544.4460000000001,211.44600000000014
79,686.426,1116.86,333,0,0,2,1,0,1,vft_yamila,80,-0.08476878035753858,0.13909419397991155,6.1200543701360415,430.43399999999986,97.43399999999986
80,459.67900000000003,903.885,333,0,0,2,1,0,1,vft_yamila,81,0.28248293537655356,0.3752958285748312,6.136371176971795,444.20599999999996,111.20599999999996
81,548.94,1044.14,333,0,0,2,1,0,1,vft_yamila,82,-0.1619229624929398,0.18038053611374805,6.116907955892473,495.20000000000005,162.20000000000005
82,457.944,922.1289999999999,333,0,0,2,1,0,1,vft_yamila,83,0.16594906831018885,0.31110962819624555,6.183158450679883,464.1849999999999,131.1849999999999
83,594.184,1154.63,333,0,0,2,1,0,1,vft_yamila,84,-0.3607184755001249,0.3646922988117072,6.147230256507656,560.4460000000001,227.44600000000014
84,452.42900000000003,859.932,333,0,0,2,1,0,1,vft_yamila,85,0.29067058166984255,0.2978646320731514,6.121045826180873,407.503,74.50299999999999
85,420.17,904.3689999999999,333,0,0,2,1,0,1,vft_yamila,86,-0.3919714503073748,0.3919714503073748,6.129472315517925,484.1989999999999,151.1989999999999
86,472.402,952.602,333,0,0,2,1,0,1,vft_yamila,87,-0.5289847700541348,0.5289855193954673,6.1646687320052855,480.2,147.2
87,825.658,1398.03,333,0,0,2,1,0,1,vft_yamila,88,-0.2314912617091773,0.2546455150725549,6.1513584019077,572.372,239.37199999999996
88,547.44,994.625,333,0,0,2,1,0,1,vft_yamila,89,-0.40419341436392764,0.4575381395839799,6.188099796420007,447.18499999999995,114.18499999999995
89,416.977,875.425,333,0,0,2,1,0,1,vft_yamila,90,-0.6213705053391542,0.6213705053391542,6.152506335810495,458.448,125.44799999999998
90,506.69599999999997,1845.98,333,60,1,3,1,0,1,vft_yamila,91,22.426326319729462,22.426326319729462,12.234168010394061,1339.284,1006.2840000000001
91,396.955,1305.08,333,60,1,3,1,0,1,vft_yamila,92,11.24074575319944,11.24074575319944,8.804842557923173,908.125,575.125
92,968.8710000000001,1948.09,333,60,1,3,1,0,1,vft_yamila,93,5.673380047819161,5.673380047819161,7.481383202786416,979.2189999999998,646.2189999999998
93,623.686,1234.61,333,60,1,3,1,0,1,vft_yamila,94,5.209000127124153,5.209000127124153,6.967419388385179,610.9239999999999,277.92399999999986
94,516.442,1549.6,333,60,1,3,1,0,1,vft_yamila,95,3.2399678848930766,3.241697769985175,6.995045288278632,1033.158,700.1579999999999
95,680.173,1244.34,333,60,1,3,1,0,1,vft_yamila,96,4.739995092269715,4.739995092269715,6.949400803176637,564.1669999999999,231.16699999999992
96,541.691,1316.6,333,60,1,3,1,0,1,vft_yamila,97,5.4566348347943,5.4566348347943,7.473408964694698,774.9089999999999,441.9089999999999
97,523.19,1181.12,333,60,1,3,1,0,1,vft_yamila,98,2.7792332741045622,2.7792332741045622,7.0776240384979365,657.9299999999998,324.92999999999984
98,536.186,1226.83,333,60,1,3,1,0,1,vft_yamila,99,4.906616532713224,4.906616532713224,6.936698753042357,690.6439999999999,357.6439999999999
99,452.44800000000004,1149.51,333,60,1,3,1,0,1,vft_yamila,100,5.170554753244121,5.170554753244121,7.183577151972374,697.0619999999999,364.0619999999999
100,471.69699999999995,1053.36,333,60,1,3,1,0,1,vft_yamila,101,5.802391899580381,5.802391899580381,7.194201701131294,581.663,248.663
101,884.385,1557.56,333,60,1,3,1,0,1,vft_yamila,102,1.936497849662215,1.9364979782466247,6.455299178040298,673.175,340.17499999999995
102,542.48,1172.13,333,60,1,3,1,0,1,vft_yamila,103,2.1651268588576964,2.1651268588576964,6.494321076945717,629.6500000000001,296.6500000000001
103,602.173,1296.84,333,60,1,3,1,0,1,vft_yamila,104,5.193171937534746,5.193171937534746,7.044622441117972,694.6669999999999,361.6669999999999
104,610.148,1265.34,333,60,1,3,1,0,1,vft_yamila,105,5.47865481789185,5.47865481789185,7.355527085478839,655.1919999999999,322.1919999999999
105,534.962,1109.89,333,60,1,3,1,0,1,vft_yamila,106,4.530576686004002,4.530576686004002,6.687664528596443,574.9280000000001,241.9280000000001
106,490.675,1099.13,333,60,1,3,1,0,1,vft_yamila,107,5.532211190905509,5.532211190905509,7.578561111664002,608.4550000000002,275.45500000000015
107,504.19300000000004,1006.37,333,60,1,3,1,0,1,vft_yamila,108,4.587225552048844,4.587225552048844,7.0629577323249215,502.17699999999996,169.17699999999996
108,484.444,1233.61,333,60,1,3,1,0,1,vft_yamila,109,8.782793796702066,8.782793796702066,8.773925983217996,749.1659999999999,416.16599999999994
109,595.206,1169.37,333,60,1,3,1,0,1,vft_yamila,110,2.9328613815206506,2.9328613815206506,6.643656199336906,574.1639999999999,241.16399999999987
110,622.945,1247.35,333,60,1,3,1,0,1,vft_yamila,111,4.688297779623428,4.688297779623428,6.786941160740092,624.4049999999999,291.40499999999986
111,552.651,1070.09,333,60,1,3,1,0,1,vft_yamila,112,4.6601198001723905,4.6601198001723905,6.903986596872414,517.439,184.43899999999996
112,555.184,1221.38,333,60,1,3,1,0,1,vft_yamila,113,4.9610113578289905,4.9610113578289905,7.528820774553104,666.1960000000001,333.19600000000014
113,507.934,1102.11,333,60,1,3,1,0,1,vft_yamila,114,7.1449553565139805,7.1449553565139805,7.863412400521133,594.1759999999999,261.17599999999993
114,470.967,1011.16,333,60,1,3,1,0,1,vft_yamila,115,5.358635966426256,5.358635966426256,7.3017169257806,540.193,207.19299999999998
115,517.658,1021.85,333,60,1,3,1,0,1,vft_yamila,116,5.034180281690922,5.034180281690922,7.234481193661306,504.192,171.192
116,532.94,1171.12,333,60,1,3,1,0,1,vft_yamila,117,7.4474608706320975,7.4474608706320975,7.958518344214798,638.1799999999998,305.17999999999984
117,427.44599999999997,1034.38,333,60,1,3,1,0,1,vft_yamila,118,8.120318391421062,8.120318391421062,8.195727945969084,606.9340000000002,273.9340000000002
118,544.659,1009.36,333,60,1,3,1,0,1,vft_yamila,119,5.27518208068435,5.27518208068435,7.015837888554979,464.701,131.70100000000002
119,856.99,1823.63,333,60,1,3,1,0,1,vft_yamila,120,4.01563359779011,4.01563359779011,7.680897953131701,966.6400000000001,633.6400000000001
120,461.69800000000004,1306.75,333,0,0,4,1,0,1,vft_yamila,121,-2.8367187181967974,2.84346125305542,6.470816987668231,845.0519999999999,512.0519999999999
121,492.691,1092.87,333,0,0,4,1,0,1,vft_yamila,122,-2.189522161359658,2.189522161359658,6.3234592580194855,600.1789999999999,267.17899999999986
122,466.969,1001.15,333,0,0,4,1,0,1,vft_yamila,123,-1.338062897554555,1.338062897554555,6.199234024112345,534.181,201.18100000000004
123,556.9119999999999,1071.86,333,0,0,4,1,0,1,vft_yamila,124,-1.058982921416315,1.058982921416315,6.196318598768302,514.948,181.94799999999998
124,442.68,915.122,333,0,0,4,1,0,1,vft_yamila,125,-0.8905623559589643,0.8905623559589643,6.157480327155504,472.44199999999995,139.44199999999995
125,381.181,884.143,333,0,0,4,1,0,1,vft_yamila,126,-0.6660749580432248,0.6660749580432248,6.138527244864133,502.96200000000005,169.96200000000005
126,405.699,957.885,333,0,0,4,1,0,1,vft_yamila,127,-1.619121567867086,1.619121567867086,6.214477226366325,552.1859999999999,219.18599999999992
127,434.60900000000004,927.2410000000001,333,0,0,4,1,0,1,vft_yamila,128,-0.407608636246815,0.46654453513233496,6.1377622020366385,492.63200000000006,159.63200000000006
128,600.201,1171.14,333,0,0,4,1,0,1,vft_yamila,129,-0.060721146724564454,0.07363931837401344,6.132998402798833,570.9390000000001,237.93900000000008
129,403.952,843.653,333,0,0,4,1,0,1,vft_yamila,130,0.1076071536724102,0.10898113969776568,6.1364314772392685,439.701,106.70100000000002
130,426.217,888.3919999999999,333,0,0,4,1,0,1,vft_yamila,131,-0.5054770016250438,0.5054794349011358,6.13315594686428,462.17499999999995,129.17499999999995
131,463.452,931.4,333,0,0,4,1,0,1,vft_yamila,132,0.16860995535052697,0.18790414263458755,6.116514627157779,467.948,134.94799999999998
132,593.008,1127.45,333,0,0,4,1,0,1,vft_yamila,133,-0.583776366037605,0.583776366037605,6.130403381094309,534.442,201.442
133,503.702,948.885,333,0,0,4,1,0,1,vft_yamila,134,-0.22964570395827985,0.24280112649929395,6.128375488365704,445.183,112.18299999999999
134,948.8889999999999,1431.08,333,0,0,4,1,0,1,vft_yamila,135,-0.48962848954901345,0.4896471219141768,6.123228983608085,482.19100000000003,149.19100000000003
135,529.187,1040.11,333,0,0,4,1,0,1,vft_yamila,136,-0.8514272369735782,0.8583936342971801,6.1853024506469225,510.9229999999999,177.9229999999999
136,1448.17,1847.1,333,0,0,4,1,0,1,vft_yamila,137,-0.8346846954774596,0.834686886605053,6.257082453148717,398.92999999999984,65.92999999999984
137,627.369,1112.94,333,0,0,4,1,0,1,vft_yamila,138,0.12518715652149426,0.5343628646096075,6.1840165704443955,485.571,152.57100000000003
138,559.1030000000001,962.0310000000001,333,0,0,4,1,0,1,vft_yamila,139,-0.19546858309586576,0.20101804249878558,6.122288170542631,402.928,69.928
139,678.936,1206.62,333,0,0,4,1,0,1,vft_yamila,140,0.019026977644407306,0.22056312900706995,6.14185710316667,527.6839999999999,194.68399999999986
140,575.231,1148.41,333,0,0,4,1,0,1,vft_yamila,141,-0.12806392404595196,0.14489628855090514,6.1367212630315775,573.1790000000001,240.1790000000001
141,455.94300000000004,977.633,333,0,0,4,1,0,1,vft_yamila,142,0.021462613056837228,0.052618830983390666,6.1226957168734675,521.69,188.69000000000005
142,493.115,959.082,333,0,0,4,1,0,1,vft_yamila,143,-0.5403898108461648,0.5403907197337596,6.132906818104994,465.967,132.96699999999998
143,804.654,1333.88,333,0,0,4,1,0,1,vft_yamila,144,-0.03666716677871946,0.06721611424796413,6.1225916563017115,529.2260000000001,196.2260000000001
144,552.756,1018.95,333,0,0,4,1,0,1,vft_yamila,145,0.28883438668136596,0.29431790080029274,6.135484423270418,466.1940000000001,133.19400000000007
145,551.181,1098.37,333,0,0,4,1,0,1,vft_yamila,146,-0.30070019500271195,0.3007020887742594,6.154305801907782,547.1889999999999,214.18899999999985
146,627.441,1138.61,333,0,0,4,1,0,1,vft_yamila,147,-0.1638375209032964,0.1700118005249041,6.161710278659416,511.16899999999987,178.16899999999987
147,476.18800000000005,1029.62,333,0,0,4,1,0,1,vft_yamila,148,-0.7132098498771798,0.7132098498771798,6.192850274814909,553.4319999999998,220.4319999999998
148,678.243,1169.5,333,0,0,4,1,0,1,vft_yamila,149,-0.741335102932692,0.7413948361685475,6.143416667751168,491.25699999999995,158.25699999999995
149,525.181,1074.12,333,0,0,4,1,0,1,vft_yamila,150,-0.2578705431462103,0.30560924368878584,6.166719500856322,548.9389999999999,215.93899999999985
